system:index,NDVI,Date
0_20200821T143731_20200821T144847_T18HYF,0.20571570134110606,2020-08-21
0_20200821T143731_20200821T144847_T19HBA,0.20543565147881693,2020-08-21
0_20200831T143731_20200831T144825_T18HYF,0.21164199785244453,2020-08-31
0_20200831T143731_20200831T144825_T19HBA,0.2084962279620391,2020-08-31
0_20200920T143731_20200920T145205_T18HYF,0.16625586752947227,2020-09-20
0_20200920T143731_20200920T145205_T19HBA,0.16375178162166565,2020-09-20
0_20201005T143729_20201005T144602_T18HYF,0.17706467186132627,2020-10-05
0_20201005T143729_20201005T144602_T19HBA,0.1783948269303918,2020-10-05
0_20201010T143731_20201010T144131_T18HYF,0.1779087637899368,2020-10-10
0_20201010T143731_20201010T144131_T19HBA,0.17742955874952349,2020-10-10
0_20201015T143729_20201015T144515_T19HBA,0.16365290912161914,2020-10-15
0_20201020T143731_20201020T144304_T18HYF,0.17142283962251095,2020-10-20
0_20201020T143731_20201020T144304_T19HBA,0.1703790162281932,2020-10-20
0_20201030T143731_20201030T144423_T19HBA,0.20356981548621936,2020-10-30
0_20201109T143731_20201109T144520_T18HYF,0.29914529914529914,2020-11-09
0_20201109T143731_20201109T144520_T19HBA,0.2998151980414889,2020-11-09
0_20201114T143729_20201114T144548_T18HYF,0.42630236005992633,2020-11-14
0_20201124T143729_20201124T144632_T18HYF,0.6819768160642125,2020-11-24
0_20201124T143729_20201124T144632_T19HBA,0.6831186019843897,2020-11-24
0_20201129T143731_20201129T144635_T18HYF,0.7805013927576602,2020-11-29
0_20201129T143731_20201129T144635_T19HBA,0.778824591152374,2020-11-29
0_20201204T143729_20201204T144651_T18HYF,0.8566772083962486,2020-12-04
0_20201204T143729_20201204T144651_T19HBA,0.854797243133618,2020-12-04
0_20201209T143721_20201209T144639_T18HYF,0.9045234549608835,2020-12-09
0_20201209T143721_20201209T144639_T19HBA,0.9034095151062198,2020-12-09
0_20201224T143729_20201224T144624_T18HYF,0.9397957401322815,2020-12-24
0_20201224T143729_20201224T144624_T19HBA,0.938371108818568,2020-12-24
0_20201229T143731_20201229T144704_T18HYF,0.929327919298499,2020-12-29
0_20201229T143731_20201229T144704_T19HBA,0.9297982900568601,2020-12-29
0_20210103T143729_20210103T144608_T18HYF,0.917364491361745,2021-01-03
0_20210103T143729_20210103T144608_T19HBA,0.9210993584455957,2021-01-03
0_20210113T143729_20210113T144551_T18HYF,0.9107323932132481,2021-01-13
0_20210113T143729_20210113T144551_T19HBA,0.9099778270509978,2021-01-13
0_20210118T143731_20210118T144622_T18HYF,0.8961302013696746,2021-01-18
0_20210118T143731_20210118T144622_T19HBA,0.8987519125869515,2021-01-18
0_20210202T143729_20210202T144435_T19HBA,0.8914530060947901,2021-02-02
0_20210222T143729_20210222T144232_T18HYF,0.8318621523375908,2021-02-22
0_20210222T143729_20210222T144232_T19HBA,0.8322231958018651,2021-02-22
0_20210227T143731_20210227T144205_T18HYF,0.7954611987449637,2021-02-27
0_20210227T143731_20210227T144205_T19HBA,0.7942774630970214,2021-02-27
0_20210304T143729_20210304T144120_T19HBA,0.7349366582176422,2021-03-04
0_20210309T143731_20210309T144030_T19HBA,0.6099211994139528,2021-03-09
0_20210403T143729_20210403T144408_T18HYF,0.3372850487996981,2021-04-03
0_20210702T143729_20210702T144651_T18HYF,0.21342312733225746,2021-07-02
0_20210717T143731_20210717T145239_T18HYF,0.22961996770068788,2021-07-17
0_20210717T143731_20210717T145239_T19HBA,0.2282475157442702,2021-07-17
0_20210727T143731_20210727T144823_T18HYF,0.15665567468705682,2021-07-27
0_20210915T143731_20210915T144832_T18HYF,0.19281214471379324,2021-09-15
0_20210915T143731_20210915T144832_T19HBA,0.18989093595259118,2021-09-15
0_20211015T143731_20211015T144152_T18HYF,0.2169565217362229,2021-10-15
0_20211015T143731_20211015T144152_T19HBA,0.2123925424495341,2021-10-15
0_20211025T143731_20211025T144354_T18HYF,0.18956436593463055,2021-10-25
0_20211025T143731_20211025T144354_T19HBA,0.18969748718553392,2021-10-25
0_20211104T143731_20211104T144458_T18HYF,0.27578662946873167,2021-11-04
0_20211104T143731_20211104T144458_T19HBA,0.27488061544731657,2021-11-04
0_20211114T143731_20211114T144539_T18HYF,0.4120466131155991,2021-11-14
0_20211129T143719_20211129T144547_T18HYF,0.5962441314553991,2021-11-29
0_20211129T143719_20211129T144547_T19HBA,0.596855746228683,2021-11-29
0_20211204T143731_20211204T144642_T18HYF,0.7438233043348027,2021-12-04
0_20211204T143731_20211204T144642_T19HBA,0.7445639682394812,2021-12-04
0_20211209T143719_20211209T144604_T19HBA,0.7952957384641762,2021-12-09
0_20211214T143731_20211214T144703_T18HYF,0.8496637379000405,2021-12-14
0_20211214T143731_20211214T144703_T19HBA,0.8499641153318639,2021-12-14
0_20211219T143719_20211219T144622_T18HYF,0.8842406186929623,2021-12-19
0_20211219T143719_20211219T144622_T19HBA,0.8807690562479314,2021-12-19
0_20211224T143731_20211224T144705_T18HYF,0.9004002973471436,2021-12-24
0_20211224T143731_20211224T144705_T19HBA,0.9006531209168024,2021-12-24
0_20220103T143731_20220103T144644_T19HBA,0.9188796551292235,2022-01-03
0_20220113T143731_20220113T144640_T18HYF,0.8814223020560298,2022-01-13
0_20220113T143731_20220113T144640_T19HBA,0.9037997349127337,2022-01-13
0_20220123T143731_20220123T145149_T18HYF,0.9055091509572224,2022-01-23
0_20220123T143731_20220123T145149_T19HBA,0.9099509695165624,2022-01-23
0_20220202T143731_20220202T144947_T19HBA,0.8756369252767038,2022-02-02
0_20220207T143719_20220207T144217_T19HBA,0.8776670926172359,2022-02-07
0_20220212T143731_20220212T145242_T18HYF,0.8328111321899461,2022-02-12
0_20220212T143731_20220212T145242_T19HBA,0.8229010621773573,2022-02-12
0_20220217T143719_20220217T144918_T18HYF,0.8473512002587785,2022-02-17
0_20220217T143719_20220217T144918_T19HBA,0.846427445335593,2022-02-17
0_20220227T143729_20220227T144150_T19HBA,0.8529441522476652,2022-02-27
0_20220304T143731_20220304T145236_T19HBA,0.8071425475195255,2022-03-04
0_20220314T143731_20220314T145009_T19HBA,0.7040183473488081,2022-03-14
0_20220324T143731_20220324T144728_T18HYF,0.62789318332861,2022-03-24
0_20220324T143731_20220324T144728_T19HBA,0.6281044804310261,2022-03-24
0_20220329T143729_20220329T144338_T18HYF,0.5576324392652786,2022-03-29
0_20220329T143729_20220329T144338_T19HBA,0.55576254047948,2022-03-29
0_20220403T143731_20220403T144101_T18HYF,0.4876215038200637,2022-04-03
0_20220403T143731_20220403T144101_T19HBA,0.48563579030495635,2022-04-03
0_20220413T143731_20220413T144923_T18HYF,0.42680703959486466,2022-04-13
0_20220413T143731_20220413T144923_T19HBA,0.42693338882738563,2022-04-13
0_20220428T143719_20220428T144609_T18HYF,0.27929333262893336,2022-04-28
0_20220503T143731_20220503T145107_T18HYF,0.22942890382435027,2022-05-03
0_20220602T143741_20220602T145059_T18HYF,0.19167696744845505,2022-06-02
0_20220702T143741_20220702T144547_T19HBA,0.22438332833839383,2022-07-02
0_20220727T143729_20220727T145052_T18HYF,0.2063111561540616,2022-07-27
0_20220910T143741_20220910T144450_T18HYF,0.19280152595614702,2022-09-10
0_20220910T143741_20220910T144450_T19HBA,0.18873206398997003,2022-09-10
0_20221010T143731_20221010T144648_T18HYF,0.1839949502195039,2022-10-10
0_20221010T143731_20221010T144648_T19HBA,0.17841530842357262,2022-10-10
0_20221015T143729_20221015T144352_T19HBA,0.17433477164025118,2022-10-15
0_20221030T143731_20221030T145243_T18HYF,0.21133063695906368,2022-10-30
0_20221204T143729_20221204T144506_T18HYF,0.8189818178251864,2022-12-04
0_20221204T143729_20221204T144506_T19HBA,0.8194647949096306,2022-12-04
0_20221214T143729_20221214T144527_T18HYF,0.8967209622347149,2022-12-14
0_20221214T143729_20221214T144527_T19HBA,0.903009648420879,2022-12-14
0_20221219T143731_20221219T144224_T19HBA,0.9123001726449295,2022-12-19
0_20221224T143729_20221224T144526_T18HYF,0.918094734823336,2022-12-24
0_20221224T143729_20221224T144526_T19HBA,0.9199888674070738,2022-12-24
0_20221229T143731_20221229T144221_T18HYF,0.8968271912963849,2022-12-29
0_20221229T143731_20221229T144221_T19HBA,0.8983139105722694,2022-12-29
0_20230103T143729_20230103T144503_T18HYF,0.902456748807501,2023-01-03
0_20230103T143729_20230103T144503_T19HBA,0.9024339595763385,2023-01-03
0_20230108T143731_20230108T144127_T19HBA,0.8941787278731157,2023-01-08
0_20230113T143719_20230113T144449_T18HYF,0.8985959756030666,2023-01-13
0_20230113T143719_20230113T144449_T19HBA,0.9002058542967546,2023-01-13
0_20230118T143721_20230118T144030_T19HBA,0.8851264406744324,2023-01-18
0_20230123T143729_20230123T144415_T19HBA,0.8739019476937172,2023-01-23
0_20230128T143721_20230128T145103_T18HYF,0.8748969063678127,2023-01-28
0_20230128T143721_20230128T145103_T19HBA,0.8776670893174344,2023-01-28
0_20230202T143729_20230202T144125_T18HYF,0.8503243744418054,2023-02-02
0_20230202T143729_20230202T144125_T19HBA,0.8494184700042886,2023-02-02
0_20230207T143731_20230207T144823_T19HBA,0.5240660319168235,2023-02-07
0_20230212T143729_20230212T144116_T19HBA,0.791354498486046,2023-02-12
0_20230217T143721_20230217T145142_T18HYF,0.7649783810133595,2023-02-17
0_20230217T143721_20230217T145142_T19HBA,0.7719684082725289,2023-02-17
0_20230222T143729_20230222T144356_T18HYF,0.7193001697350396,2023-02-22
0_20230222T143729_20230222T144356_T19HBA,0.7203090226208999,2023-02-22
0_20230227T143721_20230227T144806_T18HYF,0.6495212158282402,2023-02-27
0_20230227T143721_20230227T144806_T19HBA,0.6448357305778983,2023-02-27
0_20230304T143729_20230304T145242_T18HYF,0.5382061296698711,2023-03-04
0_20230304T143729_20230304T145242_T19HBA,0.536102856470352,2023-03-04
0_20230314T143729_20230314T145019_T18HYF,0.39355331311063674,2023-03-14
0_20230314T143729_20230314T145019_T19HBA,0.3894944510530848,2023-03-14
0_20230319T143731_20230319T145006_T18HYF,0.36234466311529623,2023-03-19
0_20230319T143731_20230319T145006_T19HBA,0.3605608882836113,2023-03-19
0_20230324T143729_20230324T144337_T18HYF,0.34695829430963887,2023-03-24
0_20230324T143729_20230324T144337_T19HBA,0.3446965343875078,2023-03-24
0_20230329T143721_20230329T144614_T18HYF,0.37291217871511795,2023-03-29
0_20230408T143731_20230408T144907_T19HBA,0.36974211822981445,2023-04-08
