system:index,NDVI,Date
0_20200413T143731_20200413T145116_T18HYF,0.28712148850784386,2020-04-13
0_20200413T143731_20200413T145116_T19HBA,0.29497148781752197,2020-04-13
0_20200428T143719_20200428T144554_T18HYF,0.5196078431372549,2020-04-28
0_20200513T143731_20200513T144427_T18HYF,0.7182470908640752,2020-05-13
0_20200727T143729_20200727T144529_T18HYF,0.7337951509153884,2020-07-27
0_20200806T143729_20200806T144700_T18HYF,0.7121963959258293,2020-08-06
0_20200811T143731_20200811T145224_T18HYF,0.7058071117932975,2020-08-11
0_20200811T143731_20200811T145224_T19HBA,0.7058526740665994,2020-08-11
0_20200821T143731_20200821T144847_T18HYF,0.6904083570750238,2020-08-21
0_20200821T143731_20200821T144847_T19HBA,0.6935603256846781,2020-08-21
0_20200831T143731_20200831T144825_T18HYF,0.7593283582089553,2020-08-31
0_20200831T143731_20200831T144825_T19HBA,0.7638009049773754,2020-08-31
0_20200920T143731_20200920T145205_T18HYF,0.19469026548672563,2020-09-20
0_20200920T143731_20200920T145205_T19HBA,0.1940584571154768,2020-09-20
0_20201005T143729_20201005T144602_T18HYF,0.18569582076691082,2020-10-05
0_20201005T143729_20201005T144602_T19HBA,0.19393669193045027,2020-10-05
0_20201010T143731_20201010T144131_T18HYF,0.17753922378199838,2020-10-10
0_20201010T143731_20201010T144131_T19HBA,0.17807054823629412,2020-10-10
0_20201015T143729_20201015T144515_T19HBA,0.1850117096018735,2020-10-15
0_20201020T143731_20201020T144304_T18HYF,0.19298245614035092,2020-10-20
0_20201020T143731_20201020T144304_T19HBA,0.1912951912951913,2020-10-20
0_20201030T143731_20201030T144423_T19HBA,0.24749642346208867,2020-10-30
0_20201109T143731_20201109T144520_T18HYF,0.27164573694646393,2020-11-09
0_20201109T143731_20201109T144520_T19HBA,0.28637873754152826,2020-11-09
0_20201114T143729_20201114T144548_T18HYF,0.3640792465086067,2020-11-14
0_20201124T143729_20201124T144632_T18HYF,0.4591867022855447,2020-11-24
0_20201124T143729_20201124T144632_T19HBA,0.4406883835279656,2020-11-24
0_20201129T143731_20201129T144635_T18HYF,0.568415359653867,2020-11-29
0_20201129T143731_20201129T144635_T19HBA,0.5553041018387552,2020-11-29
0_20201204T143729_20201204T144651_T18HYF,0.6019184652278178,2020-12-04
0_20201204T143729_20201204T144651_T19HBA,0.5602150537634409,2020-12-04
0_20201209T143721_20201209T144639_T18HYF,0.6818181818181819,2020-12-09
0_20201209T143721_20201209T144639_T19HBA,0.6448692152917506,2020-12-09
0_20201224T143729_20201224T144624_T18HYF,0.4641509433962264,2020-12-24
0_20201224T143729_20201224T144624_T19HBA,0.4674256799493991,2020-12-24
0_20201229T143731_20201229T144704_T18HYF,0.2887767969735183,2020-12-29
0_20201229T143731_20201229T144704_T19HBA,0.3110698824984539,2020-12-29
0_20210103T143729_20210103T144608_T18HYF,0.3022974607013301,2021-01-03
0_20210103T143729_20210103T144608_T19HBA,0.33765468473777255,2021-01-03
0_20210113T143729_20210113T144551_T18HYF,0.39939577039274915,2021-01-13
0_20210113T143729_20210113T144551_T19HBA,0.4628378378378379,2021-01-13
0_20210118T143731_20210118T144622_T18HYF,0.3505535055350553,2021-01-18
0_20210118T143731_20210118T144622_T19HBA,0.4194122885129119,2021-01-18
0_20210202T143729_20210202T144435_T19HBA,0.13582497721057435,2021-02-02
0_20210222T143729_20210222T144232_T18HYF,0.21944035346097202,2021-02-22
0_20210222T143729_20210222T144232_T19HBA,0.2320421210981572,2021-02-22
0_20210227T143731_20210227T144205_T18HYF,0.2237301279565723,2021-02-27
0_20210227T143731_20210227T144205_T19HBA,0.2301013024602027,2021-02-27
0_20210304T143729_20210304T144120_T19HBA,0.32469215813350616,2021-03-04
0_20210309T143731_20210309T144030_T19HBA,0.38847649346058677,2021-03-09
0_20210403T143729_20210403T144408_T18HYF,0.7484499557130203,2021-04-03
0_20210702T143729_20210702T144651_T18HYF,0.7460716530483973,2021-07-02
0_20210717T143731_20210717T145239_T18HYF,0.6933975630490224,2021-07-17
0_20210717T143731_20210717T145239_T19HBA,0.7104097452934661,2021-07-17
0_20210727T143731_20210727T144823_T18HYF,0.6546840958605664,2021-07-27
0_20210915T143731_20210915T144832_T18HYF,0.17777777777777778,2021-09-15
0_20210915T143731_20210915T144832_T19HBA,0.1782775644541964,2021-09-15
0_20211015T143731_20211015T144152_T18HYF,0.268479509766373,2021-10-15
0_20211015T143731_20211015T144152_T19HBA,0.24971053647240446,2021-10-15
0_20211025T143731_20211025T144354_T18HYF,0.2295438088341782,2021-10-25
0_20211025T143731_20211025T144354_T19HBA,0.22391469916222392,2021-10-25
0_20211104T143731_20211104T144458_T18HYF,0.2975480450629556,2021-11-04
0_20211104T143731_20211104T144458_T19HBA,0.29435215946843857,2021-11-04
0_20211114T143731_20211114T144539_T18HYF,0.46897137999433264,2021-11-14
0_20211129T143719_20211129T144547_T18HYF,0.495295124037639,2021-11-29
0_20211129T143719_20211129T144547_T19HBA,0.49687034277198205,2021-11-29
0_20211204T143731_20211204T144642_T18HYF,0.5228008237716975,2021-12-04
0_20211204T143731_20211204T144642_T19HBA,0.5192251247431757,2021-12-04
0_20211209T143719_20211209T144604_T19HBA,0.504882251579552,2021-12-09
0_20211214T143731_20211214T144703_T18HYF,0.5559341283361727,2021-12-14
0_20211214T143731_20211214T144703_T19HBA,0.5424374319912948,2021-12-14
0_20211219T143719_20211219T144622_T18HYF,0.5211107962595636,2021-12-19
0_20211219T143719_20211219T144622_T19HBA,0.5245153933865451,2021-12-19
0_20211224T143731_20211224T144705_T18HYF,0.5266404935501963,2021-12-24
0_20211224T143731_20211224T144705_T19HBA,0.533178414665634,2021-12-24
0_20220103T143731_20220103T144644_T19HBA,0.5586904445035933,2022-01-03
0_20220113T143731_20220113T144640_T18HYF,0.6112520175236339,2022-01-13
0_20220113T143731_20220113T144640_T19HBA,0.6419371458011334,2022-01-13
0_20220123T143731_20220123T145149_T18HYF,0.6308370044052863,2022-01-23
0_20220123T143731_20220123T145149_T19HBA,0.6328742379769701,2022-01-23
0_20220202T143731_20220202T144947_T19HBA,0.1737274220032841,2022-02-02
0_20220207T143719_20220207T144217_T19HBA,0.17808219178082194,2022-02-07
0_20220212T143731_20220212T144710_T18HYF,0.17032967032967028,2022-02-12
0_20220212T143731_20220212T144710_T19HBA,0.17051926298157455,2022-02-12
0_20220212T143731_20220212T145242_T18HYF,0.16968477531857815,2022-02-12
0_20220212T143731_20220212T145242_T19HBA,0.16807367613200308,2022-02-12
0_20220217T143719_20220217T144918_T18HYF,0.1720193576770788,2022-02-17
0_20220217T143719_20220217T144918_T19HBA,0.17234848484848478,2022-02-17
0_20220227T143729_20220227T144150_T19HBA,0.191151054268925,2022-02-27
0_20220304T143731_20220304T145236_T19HBA,0.2580780528745279,2022-03-04
0_20220314T143731_20220314T145009_T19HBA,0.24911971830985913,2022-03-14
0_20220324T143731_20220324T144728_T18HYF,0.44659132336857454,2022-03-24
0_20220324T143731_20220324T144728_T19HBA,0.3933463796477496,2022-03-24
0_20220329T143729_20220329T144338_T18HYF,0.5,2022-03-29
0_20220329T143729_20220329T144338_T19HBA,0.4514792899408284,2022-03-29
0_20220403T143731_20220403T144101_T18HYF,0.46563814866760156,2022-04-03
0_20220403T143731_20220403T144101_T19HBA,0.5036496350364963,2022-04-03
0_20220413T143731_20220413T144923_T18HYF,0.6708860759493671,2022-04-13
0_20220413T143731_20220413T144923_T19HBA,0.7018275088169286,2022-04-13
0_20220428T143719_20220428T144609_T18HYF,0.8015089959373186,2022-04-28
0_20220503T143731_20220503T145107_T18HYF,0.7643644805571675,2022-05-03
0_20220602T143741_20220602T145059_T18HYF,0.8088235294117647,2022-06-02
0_20220702T143741_20220702T144547_T19HBA,0.1426498331156581,2022-07-02
0_20220727T143729_20220727T145052_T18HYF,0.6222466960352423,2022-07-27
0_20220910T143741_20220910T144450_T18HYF,0.6312625250501002,2022-09-10
0_20220910T143741_20220910T144450_T19HBA,0.6297991355199594,2022-09-10
0_20221010T143731_20221010T144648_T18HYF,0.577748344370861,2022-10-10
0_20221010T143731_20221010T144648_T19HBA,0.5756345177664974,2022-10-10
0_20221015T143729_20221015T144352_T19HBA,0.5696004178636719,2022-10-15
0_20221030T143731_20221030T145243_T18HYF,0.5256505576208178,2022-10-30
0_20221204T143729_20221204T144506_T18HYF,0.34423331860362355,2022-12-04
0_20221204T143729_20221204T144506_T19HBA,0.36805555555555547,2022-12-04
0_20221214T143729_20221214T144527_T18HYF,0.26848249027237353,2022-12-14
0_20221214T143729_20221214T144527_T19HBA,0.2751181425929731,2022-12-14
0_20221219T143731_20221219T144224_T19HBA,0.2524772096710266,2022-12-19
0_20221224T143729_20221224T144526_T18HYF,0.2290591504565303,2022-12-24
0_20221224T143729_20221224T144526_T19HBA,0.24410646387832696,2022-12-24
0_20221229T143731_20221229T144221_T18HYF,0.2297188755020081,2022-12-29
0_20221229T143731_20221229T144221_T19HBA,0.22274143302180682,2022-12-29
0_20230103T143729_20230103T144503_T18HYF,0.21988205560235893,2023-01-03
0_20230103T143729_20230103T144503_T19HBA,0.22284434490481522,2023-01-03
0_20230108T143731_20230108T144127_T19HBA,0.19894133215703566,2023-01-08
0_20230113T143719_20230113T144449_T18HYF,0.21544209215442092,2023-01-13
0_20230113T143719_20230113T144449_T19HBA,0.21604375569735648,2023-01-13
0_20230118T143721_20230118T144030_T19HBA,0.19516342338938225,2023-01-18
0_20230123T143729_20230123T144415_T19HBA,0.19825708061002184,2023-01-23
0_20230128T143721_20230128T145103_T18HYF,0.21034775233248512,2023-01-28
0_20230128T143721_20230128T145103_T19HBA,0.19550474714202673,2023-01-28
0_20230202T143729_20230202T144125_T18HYF,0.22024056408129408,2023-02-02
0_20230202T143729_20230202T144125_T19HBA,0.2067581837381204,2023-02-02
0_20230207T143731_20230207T144823_T19HBA,0.19053993752788928,2023-02-07
0_20230212T143729_20230212T144116_T19HBA,0.1655047766589208,2023-02-12
0_20230217T143721_20230217T145142_T18HYF,0.1797583081570997,2023-02-17
0_20230217T143721_20230217T145142_T19HBA,0.17445349335619378,2023-02-17
0_20230222T143729_20230222T144356_T18HYF,0.183206106870229,2023-02-22
0_20230222T143729_20230222T144356_T19HBA,0.1868818323789693,2023-02-22
0_20230227T143721_20230227T144806_T18HYF,0.24288840262582054,2023-02-27
0_20230227T143721_20230227T144806_T19HBA,0.24579914028917538,2023-02-27
0_20230304T143729_20230304T145242_T18HYF,0.1825340014316393,2023-03-04
0_20230304T143729_20230304T145242_T19HBA,0.1749824314827828,2023-03-04
0_20230314T143729_20230314T145019_T18HYF,0.21288295365278875,2023-03-14
0_20230314T143729_20230314T145019_T19HBA,0.20892494929006078,2023-03-14
0_20230319T143731_20230319T145006_T18HYF,0.2846998063266624,2023-03-19
0_20230319T143731_20230319T145006_T19HBA,0.2814579114839456,2023-03-19
0_20230324T143729_20230324T144337_T18HYF,0.3368630046326936,2023-03-24
0_20230324T143729_20230324T144337_T19HBA,0.37400346620450603,2023-03-24
0_20230329T143721_20230329T144614_T18HYF,0.24052377670572014,2023-03-29
0_20230408T143731_20230408T144907_T19HBA,0.2166809974204643,2023-04-08
1_20181215T143749_20181215T144702_T19HBA,0.7433547204399634,2018-12-15
1_20181225T143749_20181225T144653_T19HBA,0.7649186256781194,2018-12-25
1_20181230T143751_20181230T144650_T19HBA,0.7971548998946261,2018-12-30
1_20190104T143749_20190104T144651_T19HBA,0.755852001006796,2019-01-04
1_20190119T143751_20190119T144606_T19HBA,0.7789029535864979,2019-01-19
1_20190129T143751_20190129T144524_T19HBA,0.8144329896907218,2019-01-29
1_20190203T143749_20190203T144957_T19HBA,0.7830008198961464,2019-02-03
1_20190218T143751_20190218T144454_T19HBA,0.7587601078167117,2019-02-18
1_20190310T143751_20190310T144453_T19HBA,0.7083473013744553,2019-03-10
1_20190315T143749_20190315T144907_T19HBA,0.7350210970464136,2019-03-15
1_20190320T143751_20190320T144726_T19HBA,0.7161328239788421,2019-03-20
1_20190325T143749_20190325T144125_T19HBA,0.6953771289537714,2019-03-25
1_20190921T143749_20190921T145027_T19HBA,0.5005366726296959,2019-09-21
1_20191021T143749_20191021T144706_T19HBA,0.7812097812097812,2019-10-21
1_20191105T143731_20191105T144501_T19HBA,0.7652292950034223,2019-11-05
1_20191110T143729_20191110T144457_T19HBA,0.781520254893036,2019-11-10
1_20191120T143729_20191120T144459_T19HBA,0.7913769123783033,2019-11-20
1_20191130T143719_20191130T144540_T19HBA,0.7900072411296163,2019-11-30
1_20191205T143721_20191205T144632_T19HBA,0.8180039138943248,2019-12-05
1_20191220T143719_20191220T144615_T19HBA,0.8221909453436548,2019-12-20
1_20191225T143721_20191225T144651_T19HBA,0.777250059368321,2019-12-25
1_20191230T143719_20191230T144612_T19HBA,0.8332261521972133,2019-12-30
1_20200104T143721_20200104T144629_T19HBA,0.8006700167504186,2020-01-04
1_20200109T143719_20200109T144550_T19HBA,0.8210526315789474,2020-01-09
1_20200114T143701_20200114T144621_T19HBA,0.8138786764705883,2020-01-14
1_20200124T143651_20200124T144544_T19HBA,0.8032862763249249,2020-01-24
1_20200129T143659_20200129T144449_T19HBA,0.8160498351044339,2020-01-29
1_20200203T143651_20200203T144453_T19HBA,0.8035877166311949,2020-02-03
1_20200208T143659_20200208T144451_T19HBA,0.7925840092699884,2020-02-08
1_20200213T143721_20200213T144451_T19HBA,0.8112685793294159,2020-02-13
1_20200218T143659_20200218T144453_T19HBA,0.8017875920084121,2020-02-18
1_20200223T143721_20200223T144452_T19HBA,0.7862371888726207,2020-02-23
1_20200228T143729_20200228T144346_T19HBA,0.7228815898426717,2020-02-28
1_20200304T143721_20200304T144453_T19HBA,0.7400601403274307,2020-03-04
1_20200309T143729_20200309T144430_T19HBA,0.764390098419326,2020-03-09
1_20200319T143729_20200319T145226_T19HBA,0.7684396121069645,2020-03-19
1_20200408T143729_20200408T145124_T19HBA,0.7019958706125259,2020-04-08
1_20200413T143731_20200413T145116_T19HBA,0.6803953871499177,2020-04-13
1_20200811T143731_20200811T145224_T19HBA,0.40737527114967464,2020-08-11
1_20200821T143731_20200821T144847_T19HBA,0.3749499799919968,2020-08-21
1_20200831T143731_20200831T144825_T19HBA,0.39075425790754253,2020-08-31
1_20200920T143731_20200920T145205_T19HBA,0.44037503662467037,2020-09-20
1_20201005T143729_20201005T144602_T19HBA,0.613425232244531,2020-10-05
1_20201010T143731_20201010T144131_T19HBA,0.6840177870782108,2020-10-10
1_20201015T143729_20201015T144515_T19HBA,0.7034666666666668,2020-10-15
1_20201020T143731_20201020T144304_T19HBA,0.720421710269426,2020-10-20
1_20201030T143731_20201030T144423_T19HBA,0.7433510638297872,2020-10-30
1_20201109T143731_20201109T144520_T19HBA,0.7282006415864684,2020-11-09
1_20201124T143729_20201124T144632_T19HBA,0.7353778751369112,2020-11-24
1_20201129T143731_20201129T144635_T19HBA,0.7748038763267189,2020-11-29
1_20201204T143729_20201204T144651_T19HBA,0.767243998784564,2020-12-04
1_20201209T143721_20201209T144639_T19HBA,0.7920813042557697,2020-12-09
1_20201224T143729_20201224T144624_T19HBA,0.7669402110199296,2020-12-24
1_20201229T143731_20201229T144704_T19HBA,0.7757009345794392,2020-12-29
1_20210103T143729_20210103T144608_T19HBA,0.7670428893905192,2021-01-03
1_20210113T143729_20210113T144551_T19HBA,0.7757236682072487,2021-01-13
1_20210118T143731_20210118T144622_T19HBA,0.7794084945519236,2021-01-18
1_20210202T143729_20210202T144435_T19HBA,0.7742394085868637,2021-02-02
1_20210222T143729_20210222T144232_T19HBA,0.8127340823970038,2021-02-22
1_20210227T143731_20210227T144205_T19HBA,0.8111278195488723,2021-02-27
1_20210304T143729_20210304T144120_T19HBA,0.8145304193738926,2021-03-04
1_20210309T143731_20210309T144030_T19HBA,0.7891705069124423,2021-03-09
1_20210717T143731_20210717T145239_T19HBA,0.5332152347209921,2021-07-17
1_20210915T143731_20210915T144832_T19HBA,0.4682573498082659,2021-09-15
1_20211015T143731_20211015T144152_T19HBA,0.7479654747225648,2021-10-15
1_20211025T143731_20211025T144354_T19HBA,0.775774647887324,2021-10-25
1_20211104T143731_20211104T144458_T19HBA,0.7763951001361074,2021-11-04
1_20211129T143719_20211129T144547_T19HBA,0.7981718464351004,2021-11-29
1_20211204T143731_20211204T144642_T19HBA,0.7991486068111456,2021-12-04
1_20211209T143719_20211209T144604_T19HBA,0.7743662977508031,2021-12-09
1_20211214T143731_20211214T144703_T19HBA,0.8,2021-12-14
1_20211219T143719_20211219T144622_T19HBA,0.7997823721436343,2021-12-19
1_20211224T143731_20211224T144705_T19HBA,0.8005797101449276,2021-12-24
1_20220103T143731_20220103T144644_T19HBA,0.8211794546607483,2022-01-03
1_20220113T143731_20220113T144640_T19HBA,0.8311364446027788,2022-01-13
1_20220123T143731_20220123T145149_T19HBA,0.7938691769249335,2022-01-23
1_20220202T143731_20220202T144947_T19HBA,0.7784545108488772,2022-02-02
1_20220207T143719_20220207T144217_T19HBA,0.7815442561205271,2022-02-07
1_20220212T143731_20220212T145242_T19HBA,0.7559446041285601,2022-02-12
1_20220217T143719_20220217T144918_T19HBA,0.7941736999727743,2022-02-17
1_20220227T143729_20220227T144150_T19HBA,0.8269037235826904,2022-02-27
1_20220304T143731_20220304T145236_T19HBA,0.8155230596175478,2022-03-04
1_20220314T143731_20220314T145009_T19HBA,0.7844660194174757,2022-03-14
1_20220324T143731_20220324T144728_T19HBA,0.8338771877781073,2022-03-24
1_20220329T143729_20220329T144338_T19HBA,0.8196319018404908,2022-03-29
1_20220403T143731_20220403T144101_T19HBA,0.8205675923100397,2022-04-03
1_20220413T143731_20220413T144923_T19HBA,0.7776986106163163,2022-04-13
1_20220702T143741_20220702T144547_T19HBA,0.4877828054298643,2022-07-02
1_20220910T143741_20220910T144450_T19HBA,0.43292921392256556,2022-09-10
1_20221010T143731_20221010T144648_T19HBA,0.7299712735397382,2022-10-10
1_20221015T143729_20221015T144352_T19HBA,0.7631020902756739,2022-10-15
1_20221204T143729_20221204T144506_T19HBA,0.8028100775193798,2022-12-04
1_20221214T143729_20221214T144527_T19HBA,0.8106413109447703,2022-12-14
1_20221219T143731_20221219T144224_T19HBA,0.8314845409487844,2022-12-19
1_20221224T143729_20221224T144526_T19HBA,0.820069204152249,2022-12-24
1_20221229T143731_20221229T144221_T19HBA,0.8072961373390558,2022-12-29
1_20230103T143729_20230103T144503_T19HBA,0.815565729234794,2023-01-03
1_20230108T143731_20230108T144127_T19HBA,0.8077222078258616,2023-01-08
1_20230113T143719_20230113T144449_T19HBA,0.7839670622426737,2023-01-13
1_20230118T143721_20230118T144030_T19HBA,0.7477768795472918,2023-01-18
1_20230123T143729_20230123T144415_T19HBA,0.7535487768045908,2023-01-23
1_20230128T143721_20230128T145103_T19HBA,0.7584381204500331,2023-01-28
1_20230202T143729_20230202T144125_T19HBA,0.7491661107404937,2023-02-02
1_20230207T143731_20230207T144823_T19HBA,0.44401913875598087,2023-02-07
1_20230212T143729_20230212T144116_T19HBA,0.7504414361389052,2023-02-12
1_20230217T143721_20230217T145142_T19HBA,0.7782209812524931,2023-02-17
1_20230222T143729_20230222T144356_T19HBA,0.7516616314199397,2023-02-22
1_20230227T143721_20230227T144806_T19HBA,0.7915783096031507,2023-02-27
1_20230304T143729_20230304T145242_T19HBA,0.7805642633228841,2023-03-04
1_20230314T143729_20230314T145019_T19HBA,0.7822889085025009,2023-03-14
1_20230319T143731_20230319T145006_T19HBA,0.7757546717776712,2023-03-19
1_20230324T143729_20230324T144337_T19HBA,0.7527767825152275,2023-03-24
1_20230408T143731_20230408T144907_T19HBA,0.7399691358024691,2023-04-08
2_20181215T143749_20181215T144702_T19HBA,0.6585728444003963,2018-12-15
2_20181225T143749_20181225T144653_T19HBA,0.6744736219541047,2018-12-25
2_20181230T143751_20181230T144650_T19HBA,0.6457831325301204,2018-12-30
2_20190104T143749_20190104T144651_T19HBA,0.7000451059990979,2019-01-04
2_20190119T143751_20190119T144606_T19HBA,0.6559529198732458,2019-01-19
2_20190129T143751_20190129T144524_T19HBA,0.6264652253190935,2019-01-29
2_20190203T143749_20190203T144957_T19HBA,0.612610205717339,2019-02-03
2_20190218T143751_20190218T144454_T19HBA,0.6007827788649706,2019-02-18
2_20190310T143751_20190310T144453_T19HBA,0.5257785919916251,2019-03-10
2_20190315T143749_20190315T144907_T19HBA,0.5414932001110185,2019-03-15
2_20190320T143751_20190320T144726_T19HBA,0.5069967707212055,2019-03-20
2_20190325T143749_20190325T144125_T19HBA,0.4429530201342282,2019-03-25
2_20190921T143749_20190921T145027_T19HBA,0.35336087119789716,2019-09-21
2_20191021T143749_20191021T144706_T19HBA,0.1972346482309882,2019-10-21
2_20191105T143731_20191105T144501_T19HBA,0.32642857142857146,2019-11-05
2_20191110T143729_20191110T144457_T19HBA,0.42011834319526625,2019-11-10
2_20191120T143729_20191120T144459_T19HBA,0.5276950565812984,2019-11-20
2_20191130T143719_20191130T144540_T19HBA,0.6488294314381271,2019-11-30
2_20191205T143721_20191205T144632_T19HBA,0.6100033795201081,2019-12-05
2_20191220T143719_20191220T144615_T19HBA,0.7072188668392292,2019-12-20
2_20191225T143721_20191225T144651_T19HBA,0.7352330068269517,2019-12-25
2_20191230T143719_20191230T144612_T19HBA,0.7309875141884222,2019-12-30
2_20200104T143721_20200104T144629_T19HBA,0.7690431011114122,2020-01-04
2_20200109T143719_20200109T144550_T19HBA,0.8179433368310598,2020-01-09
2_20200114T143701_20200114T144621_T19HBA,0.8113006396588487,2020-01-14
2_20200124T143651_20200124T144544_T19HBA,0.8102893890675241,2020-01-24
2_20200129T143659_20200129T144449_T19HBA,0.8011422637590861,2020-01-29
2_20200203T143651_20200203T144453_T19HBA,0.7884665115076287,2020-02-03
2_20200208T143659_20200208T144451_T19HBA,0.7780844603919403,2020-02-08
2_20200213T143721_20200213T144451_T19HBA,0.7522580645161291,2020-02-13
2_20200218T143659_20200218T144453_T19HBA,0.7056565139493217,2020-02-18
2_20200223T143721_20200223T144452_T19HBA,0.6122499382563595,2020-02-23
2_20200228T143729_20200228T144346_T19HBA,0.49851337958374625,2020-02-28
2_20200304T143721_20200304T144453_T19HBA,0.4596818431157432,2020-03-04
