system:index,NDVI,Date
0_20210202T143729_20210202T144435_T19HBA,0.5540983606557377,2021-02-02
0_20210222T143729_20210222T144232_T19HBA,0.6401155592241023,2021-02-22
0_20210227T143731_20210227T144205_T19HBA,0.6645109135004041,2021-02-27
0_20210304T143729_20210304T144120_T19HBA,0.6645435244161358,2021-03-04
0_20210309T143731_20210309T144030_T19HBA,0.6671814671814672,2021-03-09
0_20210717T143731_20210717T145239_T19HBA,0.30443447932237166,2021-07-17
0_20210915T143731_20210915T144832_T19HBA,0.4008570315543436,2021-09-15
0_20211015T143731_20211015T144152_T19HBA,0.19183078045222463,2021-10-15
0_20211025T143731_20211025T144354_T19HBA,0.17509727626459143,2021-10-25
0_20211104T143731_20211104T144458_T19HBA,0.2289535798583793,2021-11-04
0_20211129T143719_20211129T144547_T19HBA,0.5169680455783998,2021-11-29
0_20211204T143731_20211204T144642_T19HBA,0.5364012661309958,2021-12-04
0_20211209T143719_20211209T144604_T19HBA,0.445004447079751,2021-12-09
0_20211214T143731_20211214T144703_T19HBA,0.4726760563380281,2021-12-14
0_20211219T143719_20211219T144622_T19HBA,0.501693639442981,2021-12-19
0_20211224T143731_20211224T144705_T19HBA,0.6130952380952381,2021-12-24
0_20220103T143731_20220103T144644_T19HBA,0.8086560364464691,2022-01-03
0_20220113T143731_20220113T144640_T19HBA,0.8895545715029956,2022-01-13
0_20220123T143731_20220123T145149_T19HBA,0.9071635795581344,2022-01-23
0_20220202T143731_20220202T144947_T19HBA,0.8405182041545678,2022-02-02
0_20220207T143719_20220207T144217_T19HBA,0.8711740520785747,2022-02-07
0_20220212T143731_20220212T144710_T19HBA,0.8092195344591511,2022-02-12
0_20220217T143719_20220217T144918_T19HBA,0.8410041841004183,2022-02-17
0_20220227T143729_20220227T144150_T19HBA,0.8599078341013826,2022-02-27
0_20220304T143731_20220304T145236_T19HBA,0.8354743083003953,2022-03-04
0_20220314T143731_20220314T145009_T19HBA,0.7985539765644478,2022-03-14
0_20220324T143731_20220324T144728_T19HBA,0.7794273594909864,2022-03-24
0_20220329T143729_20220329T144338_T19HBA,0.71671388101983,2022-03-29
0_20220403T143731_20220403T144101_T19HBA,0.6238044633368757,2022-04-03
0_20220413T143731_20220413T144923_T19HBA,0.5031799476243921,2022-04-13
0_20220702T143741_20220702T144547_T19HBA,0.28919265271251604,2022-07-02
0_20220910T143741_20220910T144450_T19HBA,0.2641993404177354,2022-09-10
0_20221010T143731_20221010T144648_T19HBA,0.23846798993570034,2022-10-10
0_20221015T143729_20221015T144352_T19HBA,0.1843817787418655,2022-10-15
0_20221204T143729_20221204T144506_T19HBA,0.24803591470258132,2022-12-04
0_20221214T143729_20221214T144527_T19HBA,0.42434988179669036,2022-12-14
0_20221219T143731_20221219T144224_T19HBA,0.5097601784718349,2022-12-19
0_20221224T143729_20221224T144526_T19HBA,0.5658383319051699,2022-12-24
0_20221229T143731_20221229T144221_T19HBA,0.6072898295120518,2022-12-29
0_20230103T143729_20230103T144503_T19HBA,0.6450584484590861,2023-01-03
0_20230108T143731_20230108T144127_T19HBA,0.7305699481865285,2023-01-08
0_20230113T143719_20230113T144449_T19HBA,0.7890453834115806,2023-01-13
0_20230118T143721_20230118T144030_T19HBA,0.811551143398046,2023-01-18
0_20230123T143729_20230123T144415_T19HBA,0.8705636743215032,2023-01-23
0_20230128T143721_20230128T145103_T19HBA,0.8663171690694625,2023-01-28
0_20230202T143729_20230202T144125_T19HBA,0.8555956678700363,2023-02-02
0_20230207T143731_20230207T144823_T19HBA,0.4137214137214138,2023-02-07
0_20230212T143729_20230212T144116_T19HBA,0.8145882352941177,2023-02-12
0_20230217T143721_20230217T145142_T19HBA,0.8602337726933598,2023-02-17
0_20230222T143729_20230222T144356_T19HBA,0.8489397188467953,2023-02-22
0_20230227T143721_20230227T144806_T19HBA,0.8476190476190477,2023-02-27
0_20230304T143729_20230304T144019_T19HBA,0.8218780251694094,2023-03-04
0_20230304T143729_20230304T145242_T19HBA,0.8332530120481927,2023-03-04
0_20230314T143729_20230314T145019_T19HBA,0.7803983228511531,2023-03-14
0_20230319T143731_20230319T145006_T19HBA,0.7495788882650197,2023-03-19
0_20230324T143729_20230324T144337_T19HBA,0.6916643434625034,2023-03-24
0_20230408T143731_20230408T144907_T19HBA,0.5272978576364894,2023-04-08
